130,inferred_CIDOC-CRM25,was used for use of Thing features are also found on Type shows Activity had as general specific object,[was used for [P]] [was use of [P]] [Thing [C]] [features are also found on [P]] [Type [C]] [shows features of [P]] [Activity [C]] [had as general use [P]] [used specific object [P]] 
131,inferred_CIDOC-CRM39,CRM Entity is listed in Authority Document lists,[CRM Entity [C]] [is listed in [P]] [Authority Document [C]] [lists [P]] 
132,inferred_CIDOC-CRM5,was dissolved by Dissolution Group,[was dissolved by [P]] [Dissolution [C]] [Group [C]] [dissolved [P]] 
133,inferred_CIDOC-CRM11,left by lost member Actor separated from Leaving Group,[left by [P]] [lost member by [P]] [Actor [C]] [separated from [P]] [Leaving [C]] [Group [C]] [separated [P]] 
134,inferred_CIDOC-CRM45,has representation CRM Entity Visual Item represents shows visual item is shown by Physical Man-Made Thing,[has representation [P]] [CRM Entity [C]] [Visual Item [C]] [represents [P]] [shows visual item [P]] [is shown by [P]] [Physical Man-Made Thing [C]] 
135,inferred_CIDOC-CRM23,was intention of intended for Type use Activity Man-Made Thing made,[was intention of [P]] [was intended for [P]] [Type [C]] [was intended use of [P]] [Activity [C]] [Man-Made Thing [C]] [was made for [P]] 
136,inferred_CIDOC-CRM17,falls within is temporal projection of overlaps with spatial Time-Span contains Spacetime Volume Place separated from has,[falls within [P]] [is temporal projection of [P]] [overlaps with [P]] [is spatial projection of [P]] [Time-Span [C]] [contains [P]] [Spacetime Volume [C]] [Place [C]] [is separated from [P]] [has spatial projection [P]] 
137,inferred_CIDOC-CRM3,Actor identifies is identified by Appellation,[Actor [C]] [identifies [P]] [is identified by [P]] [Actor Appellation [C]] 
138,inferred_CIDOC-CRM59,Event transformed was by Transformation End of Existence Beginning brought into existence taken out resulted from present at took Persistent Item in occurred the presence,[Event [C]] [transformed [P]] [was transformed by [P]] [Transformation [C]] [End of Existence [C]] [Beginning of Existence [C]] [was brought into existence by [P]] [was taken out of existence by [P]] [resulted from [P]] [was present at [P]] [took out of existence [P]] [Persistent Item [C]] [brought into existence [P]] [resulted in [P]] [occurred in the presence of [P]] 
139,inferred_CIDOC-CRM40,CRM Entity Document documents is documented in,[CRM Entity [C]] [Document [C]] [documents [P]] [is documented in [P]] 
140,inferred_CIDOC-CRM26,Event had participant was purpose of participated in Actor Activity specific,[Event [C]] [had participant [P]] [was purpose of [P]] [participated in [P]] [Actor [C]] [Activity [C]] [had specific purpose [P]] 
141,inferred_CIDOC-CRM6,has current or former member Actor is of Group,[has current or former member [P]] [Actor [C]] [is current or former member of [P]] [Group [C]] 
142,inferred_CIDOC-CRM12,Joining was joined by with Actor gained member Group,[Joining [C]] [was joined by [P]] [joined with [P]] [Actor [C]] [joined [P]] [gained member by [P]] [Group [C]] 
143,inferred_CIDOC-CRM44,was used by foresees use of foreseen is associated with specific technique Activity Material Design or Procedure,[was used by [P]] [foresees use of [P]] [use foreseen by [P]] [is associated with [P]] [used specific technique [P]] [Activity [C]] [Material [C]] [Design or Procedure [C]] 
144,inferred_CIDOC-CRM22,was purpose of carried out by continued had general Type motivated CRM Entity Actor Activity performed type object used in technique,[was purpose of [P]] [carried out by [P]] [was continued by [P]] [had general purpose [P]] [continued [P]] [Type [C]] [motivated [P]] [CRM Entity [C]] [Actor [C]] [Activity [C]] [performed [P]] [was type of object used in [P]] [was technique of [P]] 
145,inferred_CIDOC-CRM58,is started by occurs before includes overlaps in time with overlapped time-span of has equal to finishes meets Time-Span starts finished during Temporal Entity after met,[is started by [P]] [occurs before [P]] [includes [P]] [overlaps in time with [P]] [is overlapped in time by [P]] [is time-span of [P]] [has time-span [P]] [is equal in time to [P]] [finishes [P]] [meets in time with [P]] [Time-Span [C]] [starts [P]] [is finished by [P]] [occurs during [P]] [Temporal Entity [C]] [occurs after [P]] [is met in time by [P]] 
146,inferred_CIDOC-CRM2,has contact point Actor provides access to Contact Point,[has contact point [P]] [Actor [C]] [provides access to [P]] [Contact Point [C]] 
147,inferred_CIDOC-CRM16,Physical Object is found on bears feature Feature,[Physical Object [C]] [is found on [P]] [bears feature [P]] [Physical Feature [C]] 
148,inferred_CIDOC-CRM41,Modification has modified was by Material employed in Physical Man-Made Thing,[Modification [C]] [has modified [P]] [was modified by [P]] [Material [C]] [was employed in [P]] [Physical Man-Made Thing [C]] 
149,inferred_CIDOC-CRM27,was assigned by Type classified CRM Entity Assignment,[was assigned by [P]] [Type [C]] [was classified by [P]] [CRM Entity [C]] [Type Assignment [C]] [assigned [P]] 
150,inferred_CIDOC-CRM13,falls within has current or former residence borders with is of contains overlaps Actor Place,[falls within [P]] [has current or former residence [P]] [borders with [P]] [is current or former residence of [P]] [contains [P]] [overlaps with [P]] [Actor [C]] [Place [C]] 
151,inferred_CIDOC-CRM7,Legal Object is subject to Actor Right possessed by possesses,[Legal Object [C]] [is subject to [P]] [Actor [C]] [Right [C]] [is possessed by [P]] [possesses [P]] 
152,inferred_FRBR-OO35,E2 Temporal Entity recorded Recording Event was through,[E2 Temporal Entity [C]] [recorded [P]] [Recording Event [C]] [was recorded through [P]] 
153,inferred_FRBR-OO9,Nomen Use Statement has related use is for,[Nomen Use Statement [C]] [has related use [P]] [is related use for [P]] 
154,inferred_FRBR-OO29,Utilized Information Carrier was produced by Publication Expression is carried carries Production Event,[Utilized Information Carrier [C]] [was produced by [P]] [Publication Expression [C]] [is carried by [P]] [carries [P]] [produced [P]] [Carrier Production Event [C]] 
155,inferred_FRBR-OO30,was produced by Publication Expression things of type used as source material Carrier Production Event Manifestation Product Type,[was produced by [P]] [Publication Expression [C]] [produced things of type [P]] [was used by [P]] [used as source material [P]] [Carrier Production Event [C]] [Manifestation Product Type [C]] 
156,inferred_FRBR-OO18,assigned Expression Creation is representative manifestation singleton for Manifestation Singleton Representative Assignment was created by,[assigned [P]] [Expression Creation [C]] [is representative manifestation singleton for [P]] [Manifestation Singleton [C]] [Representative Manifestation Assignment [C]] [Expression [C]] [was created by [P]] 
157,inferred_FRBR-OO34,Recording created Event Work realises was through,[Recording [C]] [created [P]] [Recording Event [C]] [Recording Work [C]] [realises [P]] [was created through [P]] 
158,inferred_FRBR-OO8,is example of has Item Manifestation Product Type,[is example of [P]] [has example [P]] [Item [C]] [Manifestation Product Type [C]] 
159,inferred_FRBR-OO28,created a realization of Publication Event Expression was realised through Work,[created a realization of [P]] [Publication Event [C]] [Publication Expression [C]] [was realised through [P]] [Publication Work [C]] [was created through [P]] 
160,inferred_FRBR-OO31,Publication Event Expression should carry be carried by created Manifestation Product Type,[Publication Event [C]] [Publication Expression [C]] [should carry [P]] [should be carried by [P]] [created [P]] [Manifestation Product Type [C]] 
161,inferred_FRBR-OO19,Work Expression Creation Manifestation Singleton created was realised through,[Work [C]] [Expression Creation [C]] [Manifestation Singleton [C]] [Expression [C]] [created [P]] [was realised through [P]] [created [P]] 
162,inferred_FRBR-OO37,forms part of E90 Symbolic Object Identifier consists,[forms part of [P]] [E90 Symbolic Object [C]] [Identifier [C]] [consists of [P]] 
163,inferred_FRBR-OO32,recorded aspects of E18 Physical Thing Recording Event had through,[recorded aspects of [P]] [E18 Physical Thing [C]] [Recording Event [C]] [had aspects recorded through [P]] 
164,inferred_FRBR-OO36,Identifier assigned to Assignment E1 CRM Entity was by,[Identifier [C]] [assigned to [P]] [Identifier Assignment [C]] [E1 CRM Entity [C]] [assigned to [P]] [was assigned by [P]] [was assigned by [P]] 
165,inferred_FRBR-OO33,Recording Event Work was realised through created a realization of is in,[Recording [C]] [Recording Event [C]] [Recording Work [C]] [was realised through [P]] [created a realization of [P]] [is realised in [P]] 
166,inferred_FRBR-OO12,was named by Nomen Use Statement warrants E1 CRM Entity is warranted Name Activity,[was named by [P]] [Nomen Use Statement [C]] [warrants [P]] [E1 CRM Entity [C]] [is warranted by [P]] [Name Use Activity [C]] 
167,inferred_FRBR-OO26,Work Complex created a realization of Expression Creation is derivative realises has successor member Self-Contained logical,[Work [C]] [Complex Work [C]] [created a realization of [P]] [Expression Creation [C]] [is derivative of [P]] [realises [P]] [has successor [P]] [is member of [P]] [Self-Contained Expression [C]] [has derivative [P]] [is logical successor of [P]] 
168,inferred_FRBR-OO6,should be dimension of have Manifestation Product Type E54 Dimension,[should be dimension of [P]] [should have dimension [P]] [Manifestation Product Type [C]] [E54 Dimension [C]] 
169,inferred_FRBR-OO40,realises is realised in Performance Plan Work performed,[realises [P]] [is realised in [P]] [Performance [C]] [Performance Plan [C]] [Performance Work [C]] [performed [P]] 
170,inferred_FRBR-OO17,Pursuit used to use language has nomen Nomen Use Statement E56 Language is of in was by,[Pursuit [C]] [used to use language [P]] [has nomen language [P]] [Nomen Use Statement [C]] [E56 Language [C]] [is language of nomen in [P]] [was language used by [P]] 
171,inferred_FRBR-OO23,was assigned by Work Complex Expression to Representative Assignment has member,[was assigned by [P]] [Work [C]] [Complex Work [C]] [assigned [P]] [Expression [C]] [was assigned by [P]] [assigned to [P]] [Representative Expression Assignment [C]] [has member [P]] 
172,inferred_FRBR-OO3,is fictional member of has based on Character E39 Actor,[is fictional member of [P]] [has fictional member [P]] [is based on [P]] [Character [C]] [E39 Actor [C]] 
173,inferred_FRBR-OO13,E41 Appellation Name Use Activity was name used by,[E41 Appellation [C]] [Name Use Activity [C]] [was name used by [P]] [used name [P]] 
174,inferred_FRBR-OO27,Work Conception was initiated by,[Work Conception [C]] [Work [C]] [was initiated by [P]] [initiated [P]] 
175,inferred_FRBR-OO7,Manifestation Product Type should consist of be incorporated in E57 Material,[Manifestation Product Type [C]] [should consist of [P]] [should be incorporated in [P]] [E57 Material [C]] 
176,inferred_FRBR-OO41,Reproduction Event was produced by reproduced has reproduction is of E84 Information Carrier,[Reproduction Event [C]] [was produced by [P]] [reproduced [P]] [has reproduction [P]] [is reproduction of [P]] [E84 Information Carrier [C]] [was reproduced by [P]] [produced [P]] 
177,inferred_FRBR-OO16,Nomen Use Statement is intended for target audience in was context Name Activity E74 Group used membership,[Nomen Use Statement [C]] [is intended for [P]] [is target audience in [P]] [was context for [P]] [Name Use Activity [C]] [E74 Group [C]] [was used for membership in [P]] 
178,inferred_FRBR-OO22,has representative manifestation singleton Expression Creation was assigned by Manifestation Singleton Representative Assignment Fragment is fragment of created,[has representative manifestation singleton [P]] [Expression Creation [C]] [was assigned by [P]] [Manifestation Singleton [C]] [Representative Manifestation Assignment [C]] [Expression [C]] [Expression Fragment [C]] [is fragment of [P]] [was created by [P]] [has fragment [P]] 
179,inferred_FRBR-OO2,E30 Right applies to subject Manifestation Product Type,[E30 Right [C]] [applies to [P]] [subject to [P]] [Manifestation Product Type [C]] 
180,inferred_FRBR-OO44,should have number of parts has content Nomen Manifestation Product Type,[should have number of parts [P]] [has content [P]] [Nomen [C]] [Manifestation Product Type [C]] 
181,inferred_FRBR-OO10,Script Conversion uses script conversion Nomen Use Statement is used in,[Script Conversion [C]] [uses script conversion [P]] [Nomen Use Statement [C]] [is script conversion used in [P]] 
182,inferred_FRBR-OO38,Identifier Rule was the rule used in Assignment,[Identifier Rule [C]] [was the rule used in [P]] [used rule [P]] [Identifier Assignment [C]] 
183,inferred_FRBR-OO24,Work has representative expression Expression is realised in component of Self-Contained for,[Work [C]] [has representative expression [P]] [Expression [C]] [is realised in [P]] [is component of [P]] [has component [P]] [Self-Contained Expression [C]] [is representative expression for [P]] 
184,inferred_FRBR-OO42,has validity period KOS specifies Nomen Use Statement is of E52 Time- Span specified by,[has validity period [P]] [KOS [C]] [specifies [P]] [Nomen Use Statement [C]] [is validity period of [P]] [E52 Time- Span [C]] [specified by [P]] 
185,inferred_FRBR-OO4,is basis for Character right held by on E39 Actor Manifestation Product Type,[is basis for [P]] [Character [C]] [right held by [P]] [right on [P]] [E39 Actor [C]] [Manifestation Product Type [C]] 
186,inferred_FRBR-OO15,E1 CRM Entity had typical subject Pursuit was of,[E1 CRM Entity [C]] [had typical subject [P]] [Pursuit [C]] [was typical subject of [P]] 
187,inferred_FRBR-OO21,performed carried out by Representative Manifestation Assignment Expression Bibliographic Agency,[performed [P]] [carried out by [P]] [Representative Manifestation Assignment [C]] [Representative Expression Assignment [C]] [Bibliographic Agency [C]] [performed [P]] 
188,inferred_FRBR-OO1,assigned should be composed of Representative Manifestation Assignment Expression was by has rep manifestation product type may form part comprises carriers provided is for Product Type,[assigned [P]] [should be composed of [P]] [Representative Manifestation Assignment [C]] [Expression [C]] [was assigned by [P]] [has rep manifestation product type [P]] [may form part of [P]] [comprises carriers of [P]] [carriers provided by [P]] [is rep manifestation product type for [P]] [Manifestation Product Type [C]] 
