community,cluster,doc,annotateddoc,frame,synset,synsetframe triplet,noun/verb w/o frame,adj/adv w/o frame
inferred_paperdyne18,9,Author creates changed By covered covers Paper speaks Conference Contribution Topic focuses On changes created,[Author [C]] [creates [P]] [changed By [P]] [covered By [P]] [covers [P]] [Paper [C]] [speaks [P]] [Conference [C]] [Contribution [C]] [Topic [C]] [focuses On [P]] [changes [P]] [created By [P]] ,"frame:Building,frame:Creating,frame:Intentionally_create,frame:Cause_to_start,frame:Coming_up_with,frame:Cause_change,frame:Filling,frame:Adorning,frame:Filling,frame:Adorning,frame:Communication_manner,frame:Text_creation,frame:Statement,frame:Discussion,frame:Giving,frame:Topic,frame:Cause_change,frame:Building,frame:Creating,frame:Intentionally_create,frame:Cause_to_start,frame:Coming_up_with,","wn30:synset-writer-noun-1,wn30:synset-make-verb-3,wn30:synset-change-verb-1,wn30:synset-by-adverb-1,wn30:synset-cover-verb-1,wn30:synset-cover-verb-1,wn30:synset-paper-noun-1,wn30:synset-talk-verb-2,wn30:synset-conference-noun-1,wn30:synset-contribution-noun-2,wn30:synset-subject-noun-1,wn30:synset-focus-noun-1,wn30:synset-along-adverb-1,wn30:synset-change-verb-1,wn30:synset-make-verb-3,","wn30:synset-make-verb-3 - frame:Building - frame:Event
wn30:synset-make-verb-3 - frame:Creating - frame:Event
wn30:synset-make-verb-3 - frame:Intentionally_create - frame:Event
wn30:synset-make-verb-3 - frame:Cause_to_start - frame:Event
wn30:synset-make-verb-3 - frame:Coming_up_with
wn30:synset-change-verb-1 - frame:Cause_change - frame:Event
wn30:synset-cover-verb-1 - frame:Filling - frame:Event
wn30:synset-cover-verb-1 - frame:Adorning
wn30:synset-cover-verb-1 - frame:Filling - frame:Event
wn30:synset-cover-verb-1 - frame:Adorning
wn30:synset-talk-verb-2 - frame:Communication_manner - frame:Event
wn30:synset-talk-verb-2 - frame:Text_creation - frame:Event
wn30:synset-talk-verb-2 - frame:Statement
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-contribution-noun-2 - frame:Giving - frame:Lose_possession_scenario
wn30:synset-subject-noun-1 - frame:Topic
wn30:synset-change-verb-1 - frame:Cause_change - frame:Event
wn30:synset-make-verb-3 - frame:Building - frame:Event
wn30:synset-make-verb-3 - frame:Creating - frame:Event
wn30:synset-make-verb-3 - frame:Intentionally_create - frame:Event
wn30:synset-make-verb-3 - frame:Cause_to_start - frame:Event
wn30:synset-make-verb-3 - frame:Coming_up_with
","wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
wn30:synset-focus-noun-1
","wn30:synset-by-adverb-1
wn30:synset-along-adverb-1
"
inferred_OpenConf7,5,Contact Author Alternate Email has been sent by Submitted Paper,[Contact Author [C]] [Alternate Email [P]] [has been sent by [P]] [Submitted Paper [C]] ,"frame:Identicality,frame:Sending,frame:Causation,","wn30:synset-contact-noun-1,wn30:synset-writer-noun-1,wn30:synset-alternate-verb-1,wn30:synset-electronic_mail-noun-1,wn30:synset-be-verb-2,wn30:synset-send-verb-1,wn30:synset-by-adverb-1,wn30:synset-paper-noun-1,","wn30:synset-be-verb-2 - frame:Identicality - frame:Relation
wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
","wn30:synset-contact-noun-1
wn30:synset-writer-noun-1
wn30:synset-alternate-verb-1
wn30:synset-electronic_mail-noun-1
wn30:synset-paper-noun-1
","wn30:synset-by-adverb-1
"
inferred_OpenConf2,66,Comments for Program Committee Paper Review Author,[Comments for Program Committee [P]] [Paper Review [C]] [Comments for Author [P]] ,"frame:Statement,frame:Project,frame:Purpose,frame:Organization,","wn30:synset-comment-verb-1,wn30:synset-plan-noun-1,wn30:synset-committee-noun-1,wn30:synset-paper-noun-1,wn30:synset-review-verb-1,wn30:synset-writer-noun-1,","wn30:synset-comment-verb-1 - frame:Statement
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-committee-noun-1 - frame:Organization - frame:Aggregate
","wn30:synset-paper-noun-1
wn30:synset-review-verb-1
wn30:synset-writer-noun-1
",
inferred_OpenConf6,62,Paper Review Reccommendation has,[Paper Review [C]] [Reccommendation [C]] [has Reccommendation [P]] ,"none,","wn30:synset-paper-noun-1,wn30:synset-review-verb-1,",,"wn30:synset-paper-noun-1
wn30:synset-review-verb-1
",
inferred_OpenConf3,62,Review made by User Name Paper Reviewer has review,[Review made by [P]] [User Name [P]] [Paper Review [C]] [Reviewer [C]] [has made review [P]] ,"frame:Cause_change,frame:Causation,frame:Referring_by_name,frame:Being_named,","wn30:synset-review-verb-1,wn30:synset-make-verb-2,wn30:synset-by-adverb-1,wn30:synset-user-noun-1,wn30:synset-name-noun-1,wn30:synset-paper-noun-1,wn30:synset-reviewer-noun-1,wn30:synset-review-verb-1,","wn30:synset-make-verb-2 - frame:Cause_change - frame:Event
wn30:synset-make-verb-2 - frame:Causation - frame:Event
wn30:synset-name-noun-1 - frame:Referring_by_name
wn30:synset-name-noun-1 - frame:Being_named
","wn30:synset-review-verb-1
wn30:synset-user-noun-1
wn30:synset-paper-noun-1
wn30:synset-reviewer-noun-1
wn30:synset-review-verb-1
","wn30:synset-by-adverb-1
"
inferred_OpenConf5,80,Paper Review has Categorization,[Paper Review [C]] [has Categorization [P]] [Paper Categorization [C]] ,"frame:Categorization,","wn30:synset-paper-noun-1,wn30:synset-review-verb-1,wn30:synset-categorization-noun-3,","wn30:synset-categorization-noun-3 - frame:Categorization
","wn30:synset-paper-noun-1
wn30:synset-review-verb-1
",
inferred_OpenConf18,33,will advocate to by Advocated Paper Advocate,[will advocate [P]] [to advocate by [P]] [Advocated Paper [C]] [Advocate [C]] ,"frame:Desiring,frame:Attempt_suasion,frame:Attempt_suasion,","wn30:synset-volition-noun-1,wn30:synset-recommend-verb-1,wn30:synset-by-adverb-1,wn30:synset-paper-noun-1,wn30:synset-recommend-verb-1,","wn30:synset-volition-noun-1 - frame:Desiring - frame:Experiencer_focus
wn30:synset-recommend-verb-1 - frame:Attempt_suasion - frame:Event
wn30:synset-recommend-verb-1 - frame:Attempt_suasion - frame:Event
","wn30:synset-paper-noun-1
","wn30:synset-by-adverb-1
"
inferred_OpenConf4,62,has Overall Paper Review Value,[has Overall [P]] [Paper Review [C]] [Overall Value [C]] ,"frame:Usefulness,","wn30:synset-overall-adjectivesatellite-1,wn30:synset-paper-noun-1,wn30:synset-review-verb-1,wn30:synset-value-noun-1,","wn30:synset-value-noun-1 - frame:Usefulness - frame:Attributes
","wn30:synset-paper-noun-1
wn30:synset-review-verb-1
","wn30:synset-overall-adjectivesatellite-1
"
inferred_OpenConf1,62,Long bool Paper Review is Candidate for Award appropriate length,[Long bool [C]] [Paper Review [C]] [is Candidate for Award [P]] [appropriate length [P]] ,"frame:Duration_attribute,frame:Dimension,","wn30:synset-long-adjective-1,wn30:synset-paper-noun-1,wn30:synset-review-verb-1,wn30:synset-campaigner-noun-1,wn30:synset-award-noun-1,wn30:synset-appropriate-adjective-1,wn30:synset-length-noun-1,","wn30:synset-long-adjective-1 - frame:Duration_attribute
wn30:synset-length-noun-1 - frame:Dimension
","wn30:synset-paper-noun-1
wn30:synset-review-verb-1
wn30:synset-campaigner-noun-1
wn30:synset-award-noun-1
","wn30:synset-appropriate-adjective-1
"
inferred_OpenConf8,5,Contact Author has sent Submitted Paper,[Contact Author [C]] [has sent [P]] [Submitted Paper [C]] ,"frame:Sending,frame:Causation,","wn30:synset-contact-noun-1,wn30:synset-writer-noun-1,wn30:synset-send-verb-1,wn30:synset-paper-noun-1,","wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
","wn30:synset-contact-noun-1
wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
",
inferred_OpenConf15,33,Title Paper Keywords,[Title [P]] [Paper [C]] [Keywords [P]] ,"none,","wn30:synset-title-noun-1,wn30:synset-paper-noun-1,",,"wn30:synset-title-noun-1
wn30:synset-paper-noun-1
",
inferred_OpenConf10,19,is Type Format Paper File,[is Type [P]] [Format [C]] [Paper File [C]] ,"frame:Type,frame:Arranging,frame:Submitting_documents,frame:Placing,","wn30:synset-type-noun-1,wn30:synset-format-verb-1,wn30:synset-paper-noun-1,wn30:synset-file-verb-1,","wn30:synset-type-noun-1 - frame:Type
wn30:synset-format-verb-1 - frame:Arranging - frame:Event
wn30:synset-file-verb-1 - frame:Submitting_documents - frame:Event
wn30:synset-file-verb-1 - frame:Placing - frame:Event
","wn30:synset-paper-noun-1
",
inferred_OpenConf9,17,is stored in Paper File Submitted,[is stored in [P]] [Paper File [C]] [Submitted Paper [C]] ,"frame:Businesses,frame:Locale_by_use,frame:Submitting_documents,frame:Placing,frame:Submitting_documents,","wn30:synset-shop-noun-1,wn30:synset-in-adverb-1,wn30:synset-paper-noun-1,wn30:synset-file-verb-1,wn30:synset-submit-verb-1,","wn30:synset-shop-noun-1 - frame:Businesses
wn30:synset-shop-noun-1 - frame:Locale_by_use - frame:Locale
wn30:synset-file-verb-1 - frame:Submitting_documents - frame:Event
wn30:synset-file-verb-1 - frame:Placing - frame:Event
wn30:synset-submit-verb-1 - frame:Submitting_documents - frame:Event
","wn30:synset-paper-noun-1
","wn30:synset-in-adverb-1
"
inferred_OpenConf14,13,is written by Author writes Paper,[is written by [P]] [Author [C]] [writes Paper [P]] [Paper [C]] ,"frame:Text_creation,frame:Statement,frame:Text_creation,frame:Statement,","wn30:synset-write-verb-1,wn30:synset-by-adverb-1,wn30:synset-writer-noun-1,wn30:synset-write-verb-1,wn30:synset-paper-noun-1,","wn30:synset-write-verb-1 - frame:Text_creation - frame:Event
wn30:synset-write-verb-1 - frame:Statement
wn30:synset-write-verb-1 - frame:Text_creation - frame:Event
wn30:synset-write-verb-1 - frame:Statement
","wn30:synset-writer-noun-1
wn30:synset-paper-noun-1
","wn30:synset-by-adverb-1
"
inferred_OpenConf11,33,Paper Id Submitted,[Paper Id [P]] [Submitted Paper [C]] ,"frame:Submitting_documents,","wn30:synset-paper-noun-1,wn30:synset-Idaho-noun-1,wn30:synset-submit-verb-1,","wn30:synset-submit-verb-1 - frame:Submitting_documents - frame:Event
","wn30:synset-paper-noun-1
wn30:synset-Idaho-noun-1
",
inferred_OpenConf17,29,Program chair Conference made by planned papers Planed Paper is in program,[Program chair [C]] [Conference Program [C]] [Program made by [P]] [planned papers [P]] [Planed Paper [C]] [is planned in [P]] [made program [P]] ,"frame:Project,frame:Purpose,frame:Discussion,frame:Cause_change,frame:Causation,frame:Project,frame:Purpose,frame:Documents,frame:Project,frame:Purpose,","wn30:synset-plan-noun-1,wn30:synset-chair-noun-1,wn30:synset-conference-noun-1,wn30:synset-make-verb-2,wn30:synset-by-adverb-1,wn30:synset-plan-noun-1,wn30:synset-document-noun-1,wn30:synset-paper-noun-1,wn30:synset-in-adverb-1,wn30:synset-plan-noun-1,","wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-conference-noun-1 - frame:Discussion - frame:Reciprocality
wn30:synset-make-verb-2 - frame:Cause_change - frame:Event
wn30:synset-make-verb-2 - frame:Causation - frame:Event
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
wn30:synset-document-noun-1 - frame:Documents - frame:Entity
wn30:synset-plan-noun-1 - frame:Project
wn30:synset-plan-noun-1 - frame:Purpose
","wn30:synset-chair-noun-1
wn30:synset-paper-noun-1
","wn30:synset-by-adverb-1
wn30:synset-in-adverb-1
"
inferred_OpenConf12,45,Surname Country E-mail Name People Organisation,[Surname [P]] [Country [P]] [E-mail [P]] [Name [P]] [People [C]] [Organisation [P]] ,"frame:Being_named,frame:Political_locales,frame:Referring_by_name,frame:Being_named,frame:People,","wn30:synset-surname-noun-1,wn30:synset-state-noun-4,wn30:synset-electronic_mail-noun-1,wn30:synset-name-noun-1,wn30:synset-people-noun-1,wn30:synset-arrangement-noun-3,","wn30:synset-surname-noun-1 - frame:Being_named
wn30:synset-state-noun-4 - frame:Political_locales - frame:Locale
wn30:synset-name-noun-1 - frame:Referring_by_name
wn30:synset-name-noun-1 - frame:Being_named
wn30:synset-people-noun-1 - frame:People - frame:Entity
","wn30:synset-electronic_mail-noun-1
wn30:synset-arrangement-noun-3
",
inferred_OpenConf16,33,Students Paper,[Students [P]] [Paper [C]] ,"none,","wn30:synset-paper-noun-1,",,"wn30:synset-paper-noun-1
",
inferred_OpenConf13,16,Web address Member,[Web address [P]] [Member [C]] ,"frame:Membership,","wn30:synset-web-noun-1,wn30:synset-address-noun-1,wn30:synset-member-noun-1,","wn30:synset-member-noun-1 - frame:Membership - frame:Being_included
","wn30:synset-web-noun-1
wn30:synset-address-noun-1
",
inferred_Cocus-23,36,added by add Person,[added by [P]] [add [P]] [Person [C]] ,"frame:Cause_change_of_position_on_a_scale,frame:Cause_to_be_included,frame:Commutative_process,frame:Cause_change_of_position_on_a_scale,frame:Cause_to_be_included,frame:Commutative_process,frame:People,","wn30:synset-add-verb-1,wn30:synset-by-adverb-1,wn30:synset-add-verb-1,wn30:synset-person-noun-1,","wn30:synset-add-verb-1 - frame:Cause_change_of_position_on_a_scale - frame:Event
wn30:synset-add-verb-1 - frame:Cause_to_be_included - frame:Event
wn30:synset-add-verb-1 - frame:Commutative_process
wn30:synset-add-verb-1 - frame:Cause_change_of_position_on_a_scale - frame:Event
wn30:synset-add-verb-1 - frame:Cause_to_be_included - frame:Event
wn30:synset-add-verb-1 - frame:Commutative_process
wn30:synset-person-noun-1 - frame:People - frame:Entity
",,"wn30:synset-by-adverb-1
"
inferred_Cocus-26,18,Person used by Template,[Person [C]] [used by [P]] [Template [C]] ,"frame:People,frame:Using,","wn30:synset-person-noun-1,wn30:synset-use-verb-1,wn30:synset-by-adverb-1,wn30:synset-template-noun-1,","wn30:synset-person-noun-1 - frame:People - frame:Entity
wn30:synset-use-verb-1 - frame:Using - frame:Event
","wn30:synset-template-noun-1
","wn30:synset-by-adverb-1
"
inferred_Cocus-22,31,Account registred by Person register,[Account [C]] [registred by [P]] [Person [C]] [register [P]] ,"frame:Out_of_existence,frame:Text,frame:History,frame:Individual_history,frame:People,frame:Becoming_aware,frame:Recording,","wn30:synset-history-noun-2,wn30:synset-by-adverb-1,wn30:synset-person-noun-1,wn30:synset-register-verb-1,","wn30:synset-history-noun-2 - frame:Out_of_existence
wn30:synset-history-noun-2 - frame:Text - frame:Entity
wn30:synset-history-noun-2 - frame:History - frame:Individual_history
wn30:synset-history-noun-2 - frame:Individual_history
wn30:synset-person-noun-1 - frame:People - frame:Entity
wn30:synset-register-verb-1 - frame:Becoming_aware - frame:Perception
wn30:synset-register-verb-1 - frame:Recording - frame:Statement
",,"wn30:synset-by-adverb-1
"
inferred_Cocus-27,49,get Person Inforamtion,[get [P]] [Person [C]] [Inforamtion [C]] ,"frame:Getting,frame:People,","wn30:synset-get-verb-1,wn30:synset-person-noun-1,","wn30:synset-get-verb-1 - frame:Getting - frame:Event
wn30:synset-person-noun-1 - frame:People - frame:Entity
",,
inferred_Cocus-21,5,send sent by Activity Person,[send [P]] [sent by [P]] [Activity [C]] [Person [C]] ,"frame:Sending,frame:Causation,frame:Sending,frame:Causation,frame:Intentionally_act,frame:People,","wn30:synset-send-verb-1,wn30:synset-send-verb-1,wn30:synset-by-adverb-1,wn30:synset-activity-noun-1,wn30:synset-person-noun-1,","wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
wn30:synset-send-verb-1 - frame:Sending
wn30:synset-send-verb-1 - frame:Causation - frame:Event
wn30:synset-activity-noun-1 - frame:Intentionally_act - frame:Event
wn30:synset-person-noun-1 - frame:People - frame:Entity
",,"wn30:synset-by-adverb-1
"
inferred_Cocus-24,26,Person modified by Detail,[Person [C]] [modified by [P]] [Detail [C]] ,"frame:People,","wn30:synset-person-noun-1,wn30:synset-modify-verb-1,wn30:synset-by-adverb-1,wn30:synset-detail-noun-1,","wn30:synset-person-noun-1 - frame:People - frame:Entity
","wn30:synset-modify-verb-1
wn30:synset-detail-noun-1
","wn30:synset-by-adverb-1
"
inferred_Cocus-219,55,Administrator Role assign assigned by,[Administrator [C]] [Role [C]] [assign [P]] [assigned by [P]] ,"frame:Appointing,frame:Appointing,","wn30:synset-administrator-noun-1,wn30:synset-function-noun-3,wn30:synset-delegate-verb-2,wn30:synset-delegate-verb-2,wn30:synset-by-adverb-1,","wn30:synset-delegate-verb-2 - frame:Appointing - frame:Event
wn30:synset-delegate-verb-2 - frame:Appointing - frame:Event
","wn30:synset-administrator-noun-1
wn30:synset-function-noun-3
","wn30:synset-by-adverb-1
"
inferred_Cocus-25,59,Person recieved by Email,[Person [C]] [recieved by [P]] [Email [C]] ,"frame:People,","wn30:synset-person-noun-1,wn30:synset-by-adverb-1,wn30:synset-electronic_mail-noun-1,","wn30:synset-person-noun-1 - frame:People - frame:Entity
","wn30:synset-electronic_mail-noun-1
","wn30:synset-by-adverb-1
"
inferred_Cocus-218,10,execute Event Approval Email Administrator has result,[execute [P]] [Event Approval [C]] [Approval Email [C]] [Administrator [C]] [has result [P]] ,"frame:Execution,frame:Event,frame:Objective_influence,frame:Being_in_effect,frame:Causation,","wn30:synset-execute-verb-1,wn30:synset-event-noun-1,wn30:synset-blessing-noun-1,wn30:synset-electronic_mail-noun-1,wn30:synset-administrator-noun-1,wn30:synset-consequence-noun-1,","wn30:synset-execute-verb-1 - frame:Execution - frame:Event
wn30:synset-event-noun-1 - frame:Event - frame:State
wn30:synset-consequence-noun-1 - frame:Objective_influence - frame:Event
wn30:synset-consequence-noun-1 - frame:Being_in_effect
wn30:synset-consequence-noun-1 - frame:Causation - frame:Event
","wn30:synset-blessing-noun-1
wn30:synset-electronic_mail-noun-1
wn30:synset-administrator-noun-1
",
inferred_Cocus-211,11,Event Tracks conists of,[Event Tracks [C]] [Event [C]] [conists of [P]] ,"frame:Event,","wn30:synset-event-noun-1,","wn30:synset-event-noun-1 - frame:Event - frame:State
",,
inferred_Cocus-220,36,add remove Author,[add [P]] [remove [P]] [Author [C]] ,"frame:Cause_change_of_position_on_a_scale,frame:Cause_to_be_included,frame:Commutative_process,frame:Removing,","wn30:synset-add-verb-1,wn30:synset-remove-verb-1,wn30:synset-writer-noun-1,","wn30:synset-add-verb-1 - frame:Cause_change_of_position_on_a_scale - frame:Event
wn30:synset-add-verb-1 - frame:Cause_to_be_included - frame:Event
wn30:synset-add-verb-1 - frame:Commutative_process
wn30:synset-remove-verb-1 - frame:Removing - frame:Event
","wn30:synset-writer-noun-1
",
inferred_Cocus-214,12,User recieved by submited submit Document,[User [C]] [recieved by [P]] [submited by [P]] [submit [P]] [Document [C]] ,"frame:Submitting_documents,frame:Documents,","wn30:synset-user-noun-1,wn30:synset-by-adverb-1,wn30:synset-submit-verb-1,wn30:synset-document-noun-1,","wn30:synset-submit-verb-1 - frame:Submitting_documents - frame:Event
wn30:synset-document-noun-1 - frame:Documents - frame:Entity
","wn30:synset-user-noun-1
","wn30:synset-by-adverb-1
"
inferred_Cocus-29,6,Event Approval Email confirmed by confirm,[Event [C]] [Approval Email [C]] [confirmed by [P]] [confirm [P]] ,"frame:Event,frame:Verification,frame:Evidence,frame:Verification,frame:Evidence,","wn30:synset-event-noun-1,wn30:synset-blessing-noun-1,wn30:synset-electronic_mail-noun-1,wn30:synset-confirm-verb-1,wn30:synset-by-adverb-1,wn30:synset-confirm-verb-1,","wn30:synset-event-noun-1 - frame:Event - frame:State
wn30:synset-confirm-verb-1 - frame:Verification - frame:Scrutiny
wn30:synset-confirm-verb-1 - frame:Evidence
wn30:synset-confirm-verb-1 - frame:Verification - frame:Scrutiny
wn30:synset-confirm-verb-1 - frame:Evidence
","wn30:synset-blessing-noun-1
wn30:synset-electronic_mail-noun-1
","wn30:synset-by-adverb-1
"
